007.pgm.atts,448,675.2953,13.8991,0.36002,0.095017
008.pgm.atts,443,904.4045,221.7838,0.11764,0.096149
010.pgm.atts,399,841.1027,169.3924,0.25159,0.092405
019.pgm.atts,541,1238.2833,294.7908,0.56895,0.089363
020.pgm.atts,668,800.1867,101.6239,0.26906,0.093537
101.pgm.atts,831,1331.7201,273.2412,0.18444,0.088667
103.pgm.atts,524,457.8752,70.4667,0.91157,0.091732
104.pgm.atts,657,1741.3829,332.5172,0.17373,0.085203
105.pgm.atts,544,1271.8948,227.2046,0.26353,0.098838
108.pgm.atts,772,806.0818,90.7506,0.54064,0.089562
110.pgm.atts,922,887.0694,102.0189,0.57151,0.09881
125.pgm.atts,711,1979.6654,418.6246,0.6061,0.083397
126.pgm.atts,320,750.5072,108.1383,0.67877,0.096669
131.pgm.atts,594,598.4568,84.5218,0.3911,0.08718
202.pgm.atts,902,1186.3715,155.0348,0.55171,0.091852
203.pgm.atts,627,1265.9726,212.1854,0.27077,0.098331
204.pgm.atts,731,2350.702,454.1094,0.13876,0.087334
216.pgm.atts,1024,2129.7607,463.6836,0.51365,0.093089
217.pgm.atts,558,1090.9047,174.3126,0.28282,0.099882
217095.pgm.atts,707,1442.8645,246.5233,0.50758,0.091166
222.pgm.atts,1080,2489.5046,487.9533,0.58465,0.096212
223.pgm.atts,638,733.1028,83.0668,0.27968,0.082783
56.pgm.atts,486,938.8748,135.1675,0.49335,0.093116
S003I005.PGM.atts,425,717.6957,107.6866,0.70528,0.082964
S003I007.pgm.atts,373,881.285,138.6214,0.48341,0.099136
S004I001.PGM.atts,408,787.8135,95.6885,0.4913,0.095088
S004I003.PGM.atts,383,770.489,114.9123,0.58313,0.095319
S004I004.PGM.atts,411,870.101,149.6819,0.50215,0.098542
S004I006.PGM.atts,503,1328.9307,184.9785,0.45339,0.099313
S004I007.PGM.atts,457,1105.4715,178.9923,0.73892,0.099216
S004I008.PGM.atts,458,1087.025,168.3058,0.6192,0.075002
S004I00C.PGM.atts,361,792.2117,116.7977,0.99066,0.096088
S004I00D.PGM.atts,455,1183.065,136.2022,0.41344,0.096388
S004I00E.PGM.atts,683,983.0875,386.4564,0.1477,0.075305
S005I001.pgm.atts,396,1595.0649,439.4312,0.52107,0.094362
S005I002.pgm.atts,389,1575.9963,470.7504,0.26279,0.083452
S005I003.pgm.atts,381,1608.4348,433.3482,0.26643,0.099925
S005I004.pgm.atts,323,1399.6564,331.5466,0.86494,0.097311
S005I005.pgm.atts,385,1623.5659,418.9481,0.55361,0.099041
S005I006.pgm.atts,422,1763.7868,525.1541,0.24743,0.097336
S005I007.pgm.atts,388,1714.398,438.7833,0.57697,0.097569
S005I008.pgm.atts,384,1687.07,427.7905,0.474,0.099784
S005I009.pgm.atts,367,1641.0684,403.1137,0.27565,0.096862
S005I00A.PGM.atts,235,1140.4564,188.4466,0.92766,0.096819
S005I00B.PGM.atts,454,1904.9653,558.7376,0.66711,0.097387
S005I00C.PGM.atts,455,263.3353,262.265,0.40085,0.099346
S006I008.PGM.atts,341,1615.3714,329.6448,0.62276,0.092709
S006I009.PGM.atts,406,113.5541,157.508,0.33592,0.087444
S006I00A.PGM.atts,429,1885.8516,465.5816,0.49428,0.09609
S006I00B.PGM.atts,340,1353.3737,287.3002,0.72085,0.098033
S006I00E.PGM.atts,444,1672.9372,418.7253,0.61139,0.085752
S006I015.PGM.atts,329,1263.5202,253.4465,0.48168,0.078635
S006I016.PGM.atts,322,1343.6077,265.5946,0.8899,0.09777
S006I017.PGM.atts,338,1373.2159,280.9644,0.94358,0.099439
S006I018.PGM.atts,347,1415.2109,310.7473,0.6951,0.090746
S006I019.PGM.atts,365,1449.6742,288.6079,0.65938,0.099461
S006I01A.PGM.atts,336,1447.2963,261.7938,0.69638,0.094991
airfield.pgm.atts,903,1968.7321,189.2446,0.2806,0.07911
airfield_edges.pgm.atts,1190,3441.8711,211.3061,0.9998,0.053241
airplane.pgm.atts,525,161.5678,139.1475,1,0.098168
boatbilledheron.pgm.atts,257,1210.6837,190.37,0.55239,0.097478
buildings.pgm.atts,699,534.6175,481.9391,0.29563,0.099371
coffee.pgm.atts,494,1873.2864,506.552,0.49856,0.098028
collarlemur.pgm.atts,75,3.1281,2.1046,0.89358,0.1292
colobus.pgm.atts,87,7.5533,3.8525,0.92092,0.16544
dog1.pgm.atts,457,66.6108,11.0191,0.2492,0.094561
dog2.pgm.atts,544,2086.0236,756.0866,0.38381,0.094033
dog3.pgm.atts,619,432.2935,407.7499,0.28138,0.091669
giraffe.pgm.atts,767,2395.747,233.2423,0.49811,0.097918
goldenbackedwoodpecker.pgm.atts,601,1481.6564,250.3414,0.14194,0.087924
golfcart.pgm.atts,770,2370.8437,185.9807,0.62149,0.098789
homes.pgm.atts,954,2603.1992,307.881,0.17941,0.054683
image0.pgm.atts,217,918.0682,155.2848,0.64001,0.096444
image1.pgm.atts,300,1345.0426,255.4454,0.70799,0.098548
image10.pgm.atts,266,1221.8144,232.8837,0.44379,0.098951
image12.pgm.atts,249,1059.8662,194.89,0.61076,0.096254
image13.pgm.atts,202,737.4243,133.73,0.60736,0.095199
image15.pgm.atts,228,1132.7721,176.9758,0.52431,0.09825
image24.pgm.atts,321,1465.3484,307.8603,0.45098,0.096976
image25.pgm.atts,236,1169.126,193.7455,0.61743,0.095678
image29.pgm.atts,194,693.0886,124.0067,0.98052,0.099373
image32.pgm.atts,218,329.2003,76.8084,0.74559,0.095633
image35.pgm.atts,116,3.3187,2.8638,0.85168,0.1258
image36.pgm.atts,168,30.0125,18.5949,0.76293,0.1067
image41.pgm.atts,210,43.1604,3.1903,0.76091,0.099731
largebuilding.pgm.atts,1004,1070.8069,129.4239,0.44193,0.099387
lilacbreastedroller.pgm.atts,385,998.7605,194.1531,0.16081,0.088279
mailbox.pgm.atts,790,817.0363,130.0145,0.2819,0.088602
nicobarpigeon.pgm.atts,677,2221.1587,514.9895,0.42782,0.095666
pheasant.pgm.atts,621,1966.6904,392.757,0.20519,0.094187
police.pgm.atts,1037,1077.5097,134.5068,0.61175,0.099779
redbirdofparadise.pgm.atts,557,1600.7391,323.1137,0.17809,0.079157
rhino.pgm.atts,291,853.1548,114.4618,0.38674,0.082755
school.pgm.atts,534,1542.1645,320.2844,0.49222,0.098181
series.pgm.atts,630,1165.3428,158.9319,0.060924,0.085317
tiger.pgm.atts,253,173.6938,29.1163,0.67229,0.097921
tiger_m.pgm.atts,648,1256.5309,146.2423,0.12532,0.070784
woods.pgm.atts,576,991.7806,115.7085,0.17344,0.069518
zebra.pgm.atts,729,968.198,563.4974,0.1486,0.099389
zebra1.pgm.atts,674,249.7256,27.9942,0.26998,0.092578
zebra_b.pgm.atts,707,2349.935,415.6914,0.40517,0.080837