007.pgm.atts,448,433.4149,4.2756,0.12463,0.09965
008.pgm.atts,443,538.102,3.6191,0.23168,0.075025
010.pgm.atts,399,423.5423,4.8479,0.26317,0.095574
019.pgm.atts,541,469.6494,5.6511,0.41036,0.098755
020.pgm.atts,668,800.1867,10.5139,0.38258,0.088443
101.pgm.atts,831,1331.7201,30.521,0.2913,0.081587
103.pgm.atts,524,457.8752,4.6656,0.79895,0.09392
104.pgm.atts,657,524.4531,10.6441,0.15939,0.095322
105.pgm.atts,544,759.5644,5.1635,0.17506,0.09297
108.pgm.atts,772,806.0818,18.5628,0.51306,0.09817
110.pgm.atts,922,887.0694,16.1901,0.4753,0.099783
125.pgm.atts,711,600.6289,13.2476,0.35649,0.08823
126.pgm.atts,320,750.5072,4.9356,0.70717,0.098713
131.pgm.atts,594,598.4568,13.3703,0.17513,0.09818
202.pgm.atts,902,1143.2382,21.1174,0.5393,0.095624
203.pgm.atts,627,640.9595,10.6218,0.32182,0.089456
204.pgm.atts,731,800.0567,15.5783,0.50406,0.095891
216.pgm.atts,1024,981.2453,42.1547,0.51236,0.098268
217.pgm.atts,558,913.1915,21.5444,0.29999,0.080211
217095.pgm.atts,707,1019.5355,25.3568,0.43972,0.092063
222.pgm.atts,1080,2489.5046,42.8413,0.60265,0.096636
223.pgm.atts,638,733.1028,10.1846,0.55257,0.093973
56.pgm.atts,486,724.845,5.8741,0.2851,0.096434
S003I005.PGM.atts,425,717.6957,6.275,0.20187,0.099852
S003I007.pgm.atts,373,881.285,2.4382,0.17175,0.089983
S004I001.PGM.atts,408,787.8135,3.4535,0.27257,0.099252
S004I003.PGM.atts,383,80.7147,12.7213,0.21583,0.08417
S004I004.PGM.atts,411,104.3312,14.7117,0.12823,0.095641
S004I006.PGM.atts,503,326.6157,12.3504,0.60602,0.099067
S004I007.PGM.atts,457,212.7081,17.5587,0.33367,0.097472
S004I008.PGM.atts,458,213.5545,14.7102,0.34638,0.091891
S004I00C.PGM.atts,361,792.2117,4.6656,0.64583,0.092807
S004I00D.PGM.atts,455,198.4963,20.0695,0.33917,0.089656
S004I00E.PGM.atts,683,983.0875,20.3586,0.43814,0.084428
S005I001.pgm.atts,396,564.3204,4.7621,0.16015,0.098852
S005I002.pgm.atts,389,76.2534,7.1114,0.13996,0.099725
S005I003.pgm.atts,381,449.4747,3.8096,0.55921,0.098187
S005I004.pgm.atts,323,112.2603,2.7001,0.69678,0.092408
S005I005.pgm.atts,385,98.1029,10.3527,0.31409,0.096388
S005I006.pgm.atts,422,174.9223,13.1783,0.52933,0.096518
S005I007.pgm.atts,388,134.5684,8.8782,0.50715,0.09839
S005I008.pgm.atts,384,128.7166,10.991,0.3629,0.095633
S005I009.pgm.atts,367,95.6819,14.7349,0.17461,0.097203
S005I00A.PGM.atts,235,1140.4564,6.5845,0.4423,0.096819
S005I00B.PGM.atts,454,233.3339,11.4099,0.60589,0.099564
S005I00C.PGM.atts,455,263.3353,8.9249,0.26816,0.096396
S006I008.PGM.atts,341,49.6456,12.7032,0.11323,0.093858
S006I009.PGM.atts,406,113.5541,16.5741,0.25774,0.071984
S006I00A.PGM.atts,429,454.3948,3.9105,0.31956,0.083451
S006I00B.PGM.atts,340,452.252,2.6001,0.025439,0.093242
S006I00E.PGM.atts,444,475.1924,6.0971,0.28661,0.099186
S006I015.PGM.atts,329,1263.5202,5.3938,0.83763,0.077173
S006I016.PGM.atts,322,1343.6077,8.5324,0.36208,0.095735
S006I017.PGM.atts,338,1373.2159,10.1174,0.22109,0.09902
S006I018.PGM.atts,347,1415.2109,10.4256,0.29883,0.088527
S006I019.PGM.atts,365,94.0031,11.8656,0.2949,0.095562
S006I01A.PGM.atts,336,1447.2963,5.9707,0.38997,0.095417
airfield.pgm.atts,903,977.0853,29.556,0.5146,0.094964
airfield_edges.pgm.atts,1190,1254.1572,56.4554,0.99934,0.046447
airplane.pgm.atts,525,161.5678,21.7395,0.86121,0.099804
boatbilledheron.pgm.atts,257,1210.6837,3.7743,0.38215,0.096294
buildings.pgm.atts,699,534.6175,29.5223,0.25727,0.094277
coffee.pgm.atts,494,113.8512,19.0982,0.17354,0.09952
collarlemur.pgm.atts,75,3.1281,0.97578,0.37922,0.09979
colobus.pgm.atts,87,7.5533,0.99249,0.68009,0.099458
dog1.pgm.atts,457,66.6108,5.8691,0.17835,0.072539
dog2.pgm.atts,544,258.3871,14.3905,0.34751,0.099194
dog3.pgm.atts,619,432.2935,28.3869,0.41403,0.091873
giraffe.pgm.atts,767,2395.747,25.138,0.43329,0.097157
goldenbackedwoodpecker.pgm.atts,601,1481.6564,9.2276,0.4587,0.098282
golfcart.pgm.atts,770,2370.8437,22.8335,0.43503,0.095322
homes.pgm.atts,954,2603.1992,53.1246,0.35951,0.077847
image0.pgm.atts,217,918.0682,6.4843,0.55822,0.099966
image1.pgm.atts,300,1345.0426,4.1219,0.31238,0.096243
image10.pgm.atts,266,1221.8144,3.8737,0.35827,0.093479
image12.pgm.atts,249,1059.8662,11.3032,0.2916,0.097482
image13.pgm.atts,202,737.4243,7.2894,0.21438,0.098084
image15.pgm.atts,228,1132.7721,8.0581,0.37899,0.099944
image24.pgm.atts,321,358.0953,1.7693,0.42574,0.096976
image25.pgm.atts,236,1169.126,3.7502,0.3911,0.096267
image29.pgm.atts,194,693.0886,4.5184,0.62407,0.096837
image32.pgm.atts,218,329.2003,4.4568,0.40683,0.098788
image35.pgm.atts,116,3.3187,1.1292,0.94927,0.088724
image36.pgm.atts,168,30.0125,2.2387,0.83176,0.099255
image41.pgm.atts,210,43.1604,1.7608,0.66274,0.086287
largebuilding.pgm.atts,1004,1070.8069,36.6751,0.42107,0.097022
lilacbreastedroller.pgm.atts,385,584.5328,2.3335,0.19302,0.095697
mailbox.pgm.atts,790,817.0363,17.0957,0.35218,0.086993
nicobarpigeon.pgm.atts,677,674.369,8.192,0.49712,0.092372
pheasant.pgm.atts,621,546.362,9.64,0.45501,0.094057
police.pgm.atts,1037,1077.5097,29.6797,0.46817,0.099092
redbirdofparadise.pgm.atts,557,610.8755,7.5955,0.59116,0.092244
rhino.pgm.atts,291,853.1548,19.0161,0.61396,0.09053
school.pgm.atts,534,512.6109,6.5939,0.3364,0.097634
series.pgm.atts,630,487.2177,10.26,0.24494,0.052216
tiger.pgm.atts,253,173.6938,2.5015,0.84277,0.092118
tiger_m.pgm.atts,648,650.6785,22.4718,0.48912,0.085556
woods.pgm.atts,576,371.2673,31.1484,0.2921,0.08338
zebra.pgm.atts,729,968.198,62.6133,0.13665,0.070486
zebra1.pgm.atts,674,249.7256,18.2232,0.1696,0.05647
zebra_b.pgm.atts,707,807.3675,25.9898,0.16334,0.057444