007.pgm.atts,448,675.2953,4.5811,0.52002,0.10362
008.pgm.atts,443,904.4045,97.9705,0.36328,0.097514
010.pgm.atts,399,841.1027,86.0399,0.54559,0.11551
019.pgm.atts,541,469.6494,36.5225,0.59109,0.098541
020.pgm.atts,668,800.1867,44.5578,0.64633,0.099292
101.pgm.atts,831,1331.7201,64.125,0.41081,0.053316
103.pgm.atts,524,457.8752,38.1855,0.041328,0.097232
104.pgm.atts,657,524.4531,48.1577,0.43972,0.096593
105.pgm.atts,544,1271.8948,100.5971,0.34613,0.068019
108.pgm.atts,772,806.0818,47.6136,0.72763,0.099958
110.pgm.atts,922,887.0694,45.6049,0.66525,0.098456
125.pgm.atts,711,600.6289,39.9712,0.43313,0.094816
126.pgm.atts,320,750.5072,54.8281,0.69956,0.090778
131.pgm.atts,594,598.4568,36.2478,0.57142,0.099116
202.pgm.atts,902,1143.2382,65.505,0.55114,0.09285
203.pgm.atts,627,640.9595,47.0983,0.60992,0.097626
204.pgm.atts,731,800.0567,48.0012,0.65315,0.094981
216.pgm.atts,1024,981.2453,69.7711,0.57298,0.096928
217.pgm.atts,558,1090.9047,67.5711,0.62588,0.096476
217095.pgm.atts,707,1019.5355,23.314,0.66307,0.063975
222.pgm.atts,1080,2489.5046,62.3911,0.56372,0.09885
223.pgm.atts,638,733.1028,53.1949,0.67745,0.099863
56.pgm.atts,486,724.845,63.5569,0.40016,0.088886
S003I005.PGM.atts,425,717.6957,52.6629,0.23411,0.12196
S003I007.pgm.atts,373,881.285,82.8514,0.42533,0.1285
S004I001.PGM.atts,408,787.8135,45.8479,0.46898,0.15219
S004I003.PGM.atts,383,770.489,76.4732,0.49243,0.19209
S004I004.PGM.atts,411,870.101,85.6086,0.39113,0.19894
S004I006.PGM.atts,503,1328.9307,102.4775,0.66969,0.097595
S004I007.PGM.atts,457,1105.4715,90.0992,0.24068,0.10292
S004I008.PGM.atts,458,213.5545,143.0848,0.48534,0.097254
S004I00C.PGM.atts,361,792.2117,71.2301,0.43732,0.27146
S004I00D.PGM.atts,455,198.4963,149.9429,0.37364,0.1146
S004I00E.PGM.atts,683,983.0875,128.7438,0.69401,0.098114
S005I001.pgm.atts,396,88.8299,76.8771,0.35187,0.16697
S005I002.pgm.atts,389,76.2534,108.98,0.37091,0.15639
S005I003.pgm.atts,381,449.4747,33.6769,0.27274,0.089329
S005I004.pgm.atts,323,1399.6564,116.7521,0.92855,0.33674
S005I005.pgm.atts,385,98.1029,125.885,0.46802,0.12318
S005I006.pgm.atts,422,174.9223,115.9637,0.44314,0.099052
S005I007.pgm.atts,388,134.5684,126.4727,0.43345,0.19317
S005I008.pgm.atts,384,128.7166,129.8921,0.53011,0.21193
S005I009.pgm.atts,367,95.6819,119.0204,0.4323,0.23167
S005I00A.PGM.atts,235,1140.4564,95.7332,0.5704,0.31189
S005I00B.PGM.atts,454,233.3339,127.1168,0.91682,0.099088
S005I00C.PGM.atts,455,263.3353,39.3585,0.34683,0.29887
S006I008.PGM.atts,341,49.6456,112.2949,0.35088,0.2464
S006I009.PGM.atts,406,113.5541,116.9846,0.52822,0.092434
S006I00A.PGM.atts,429,454.3948,30.1038,0.49575,0.094677
S006I00B.PGM.atts,340,1353.3737,108.877,0.47501,0.34234
S006I00E.PGM.atts,444,475.1924,46.7581,0.3885,0.13258
S006I015.PGM.atts,329,1263.5202,112.7834,0.32429,0.38213
S006I016.PGM.atts,322,1343.6077,103.5473,0.49823,0.22327
S006I017.PGM.atts,338,1373.2159,96.3908,0.45873,0.3175
S006I018.PGM.atts,347,1415.2109,102.7339,0.48648,0.17432
S006I019.PGM.atts,365,1449.6742,111.8611,0.65772,0.29855
S006I01A.PGM.atts,336,1447.2963,101.592,0.38899,0.19782
airfield.pgm.atts,903,977.0853,51.6309,0.63301,0.093527
airfield_edges.pgm.atts,1190,1254.1572,70.5468,0.99969,0.046447
airplane.pgm.atts,525,161.5678,173.6509,0.14213,0.20578
boatbilledheron.pgm.atts,257,1210.6837,79.6796,0.39722,0.13539
buildings.pgm.atts,699,534.6175,146.7519,0.6041,0.099995
coffee.pgm.atts,494,113.8512,144.9459,0.50553,0.14668
collarlemur.pgm.atts,75,3.1281,4.3044,0.23733,0.093487
colobus.pgm.atts,87,7.5533,5.6737,0.4867,0.14131
dog1.pgm.atts,457,66.6108,8.8009,0.45244,0.10029
dog2.pgm.atts,544,258.3871,175.7159,0.66788,0.099194
dog3.pgm.atts,619,432.2935,198.0701,0.62105,0.096018
giraffe.pgm.atts,767,2395.747,90.226,0.58202,0.083891
goldenbackedwoodpecker.pgm.atts,601,1481.6564,36.4306,0.63242,0.096997
golfcart.pgm.atts,770,2370.8437,45.8128,0.7262,0.083358
homes.pgm.atts,954,2603.1992,97.2805,0.47166,0.098738
image0.pgm.atts,217,918.0682,78.7383,0.63241,0.27558
image1.pgm.atts,300,1345.0426,106.1162,0.45969,0.15883
image10.pgm.atts,266,1221.8144,90.9829,0.63147,0.17252
image12.pgm.atts,249,1059.8662,89.4245,0.74007,0.15551
image13.pgm.atts,202,737.4243,76.1598,0.59926,0.22048
image15.pgm.atts,228,1132.7721,85.2955,0.46158,0.1039
image24.pgm.atts,321,1465.3484,116.3228,0.64746,0.16412
image25.pgm.atts,236,1169.126,87.7911,0.53259,0.10688
image29.pgm.atts,194,693.0886,64.9989,0.58534,0.24679
image32.pgm.atts,218,329.2003,58.4906,0.56246,0.15275
image35.pgm.atts,116,3.3187,4.1335,0.43981,0.14881
image36.pgm.atts,168,30.0125,31.3419,0.5244,0.28339
image41.pgm.atts,210,43.1604,2.0365,0.593,0.099487
largebuilding.pgm.atts,1004,1070.8069,51.1673,0.42494,0.094758
lilacbreastedroller.pgm.atts,385,584.5328,33.2779,0.45751,0.13974
mailbox.pgm.atts,790,817.0363,46.9582,0.61411,0.096024
nicobarpigeon.pgm.atts,677,674.369,37.5129,0.70771,0.094083
pheasant.pgm.atts,621,546.362,38.0761,0.685,0.098977
police.pgm.atts,1037,1077.5097,54.86,0.40878,0.091308
redbirdofparadise.pgm.atts,557,610.8755,37.8731,0.76623,0.099505
rhino.pgm.atts,291,853.1548,67.352,0.5126,0.11233
school.pgm.atts,534,512.6109,40.5515,0.45726,0.08933
series.pgm.atts,630,1165.3428,77.818,0.5495,0.093472
tiger.pgm.atts,253,173.6938,40.0705,0.67892,0.097195
tiger_m.pgm.atts,648,650.6785,185.7687,0.65352,0.097908
woods.pgm.atts,576,371.2673,154.1733,0.64212,0.097938
zebra.pgm.atts,729,968.198,226.6778,0.65972,0.098876
zebra1.pgm.atts,674,249.7256,23.6614,0.68194,0.099421
zebra_b.pgm.atts,707,807.3675,127.7576,0.75325,0.099966